age,gender,height,weight,workout_type,duration,calories_burned,intensity,calories_intake,bmi,goal_A,goal_B,goal_C,goal_D,goal_E,goal_F,goal_G,goal_H
46,Other,194,51,3,12,794,Low,1749,13.550855563821873,0,0,1,0,1,0,1,0
33,Male,165,84,5,119,641,High,3763,30.85399449035813,0,1,0,0,0,0,1,1
25,Male,177,104,1,71,804,Low,2885,33.1960803089789,0,1,0,0,0,0,1,1
37,Other,158,91,0,111,868,Low,2984,36.45249158788655,0,1,0,0,0,0,1,0
59,Other,189,59,5,93,729,Low,3495,16.516894823773132,0,0,0,0,0,0,1,1
44,Female,172,76,5,86,217,Low,2319,25.689561925365066,0,1,0,1,0,0,1,1
42,Female,156,116,2,35,477,Medium,2555,47.66600920447074,0,1,0,0,0,0,0,0
56,Female,157,87,3,80,772,Low,1559,35.295549515193315,0,0,0,0,1,0,1,0
29,Male,159,50,2,116,337,Low,3238,19.77769866698311,1,0,1,1,0,1,0,0
39,Other,197,65,2,88,172,Medium,1676,16.74869231363859,0,0,1,0,0,0,0,0
31,Female,166,99,5,70,299,Medium,3263,35.9268398896792,0,1,0,0,0,0,1,1
22,Other,167,62,2,54,425,Low,3477,22.230987127541326,1,0,1,1,0,1,0,0
47,Male,173,72,5,45,531,High,2265,24.0569347455645,0,0,0,1,0,0,1,1
32,Male,186,85,2,63,710,High,3966,24.56931437160365,1,0,1,1,0,1,0,0
24,Female,152,83,1,41,221,Medium,3896,35.924515235457065,0,1,0,0,0,0,0,1
59,Female,174,71,3,17,615,High,3517,23.450918219051392,0,0,0,0,1,0,1,0
34,Other,180,60,3,118,573,Medium,3526,18.51851851851852,1,0,1,0,1,1,1,0
55,Female,172,117,2,64,814,Low,1729,39.54840454299622,0,1,0,0,0,0,0,0
40,Female,199,100,1,11,195,Medium,3169,25.2518875785965,0,1,0,1,0,0,1,1
38,Male,154,67,4,70,563,Medium,1705,28.25096980941137,0,0,0,0,1,0,1,1
24,Male,185,66,3,36,505,Medium,1712,19.284149013878743,1,0,1,0,1,1,0,0
32,Female,199,77,2,40,380,Low,1758,19.443953435519305,1,0,1,1,0,1,0,0
54,Female,150,119,0,38,465,High,3330,52.888888888888886,0,1,0,0,0,0,1,0
30,Other,158,102,1,29,592,Low,2878,40.85883672488383,0,1,0,0,0,0,1,1
18,Female,157,71,3,75,388,Low,2635,28.804413972169254,0,1,1,0,1,0,0,0
53,Male,194,105,5,78,687,Medium,2449,27.8988202784568,0,1,0,1,0,0,1,1
43,Female,156,64,2,96,885,Low,3039,26.298487836949374,0,1,1,1,0,0,0,0
47,Male,166,85,0,43,371,Medium,3749,30.84627667295689,0,1,0,0,0,0,1,0
25,Male,160,87,2,78,182,Low,2913,33.98437499999999,0,1,0,0,0,0,0,0
46,Male,155,52,3,48,772,Medium,3147,21.64412070759625,0,0,1,0,1,0,1,0
58,Other,151,62,3,60,333,Medium,3772,27.19178983377922,0,0,0,0,1,0,1,0
32,Female,179,93,5,29,300,High,3133,29.025311319871417,0,1,0,1,0,0,1,1
31,Female,161,56,0,44,528,Medium,3010,21.60410477990818,0,0,0,1,0,1,1,0
39,Male,195,63,0,10,721,Medium,2565,16.568047337278106,0,0,0,0,0,0,1,0
32,Other,170,105,5,16,302,Low,3024,36.33217993079585,0,1,0,0,0,0,1,1
43,Male,161,103,4,74,460,Low,3510,39.73612129161683,0,0,0,0,1,0,1,1
37,Female,187,96,0,62,137,Medium,2345,27.45288684263204,0,1,0,1,0,0,1,0
28,Other,191,101,1,60,142,Medium,3795,27.685644582111237,0,1,0,1,0,0,1,1
59,Other,164,72,0,50,913,Low,2018,26.769779892920884,0,0,0,1,0,0,1,0
49,Other,172,54,3,101,779,Low,1853,18.25310978907518,0,0,1,0,1,0,1,0
41,Other,172,85,3,58,678,Low,1678,28.73174689021093,0,1,1,0,1,0,1,0
48,Female,160,58,2,65,502,High,1565,22.656249999999996,0,0,1,1,0,0,0,0
31,Male,185,82,4,16,102,High,1651,23.959094229364496,0,0,0,0,1,1,1,1
58,Other,175,73,1,62,290,High,3539,23.836734693877553,0,0,0,1,0,0,1,1
55,Female,185,87,0,40,544,Low,2817,25.420014609203797,0,1,0,1,0,0,1,0
43,Other,189,51,5,92,378,High,2416,14.277315864617453,0,0,0,0,0,0,1,1
33,Female,188,51,4,82,977,Low,1755,14.42960615663196,0,0,0,0,1,0,1,1
25,Male,187,102,5,84,254,Medium,1921,29.168692270296543,0,1,0,1,0,0,1,1
47,Female,179,101,4,12,577,Low,3788,31.522112293623795,0,0,0,0,1,0,1,1
56,Male,181,70,2,89,690,Low,2625,21.36686914318855,0,0,0,1,0,0,0,0
47,Other,157,116,5,74,821,High,2467,47.06073268692442,0,1,0,0,0,0,1,1
20,Female,166,62,2,61,728,High,3175,22.49963710262738,1,0,1,1,0,1,0,0
50,Female,199,110,2,77,180,Low,2044,27.777076336456147,0,1,1,1,0,0,0,0
29,Female,194,52,5,27,193,Low,3729,13.81655861409289,0,0,0,0,0,0,1,1
44,Other,171,118,5,81,678,Low,3199,40.35429704866455,0,1,0,0,0,0,1,1
24,Male,187,56,3,42,960,Medium,2243,16.014183991535358,0,0,1,0,1,0,0,0
43,Female,171,117,5,111,915,Medium,2945,40.01231148045553,0,1,0,0,0,0,1,1
23,Other,163,55,1,15,977,High,1797,20.70081674131507,0,0,0,1,0,0,0,1
57,Other,178,114,4,16,557,High,3965,35.98030551698018,0,0,0,0,1,0,1,1
43,Other,161,78,5,23,892,Low,1858,30.091431657729252,0,1,0,0,0,0,1,1
46,Other,187,95,3,90,537,Low,1983,27.166919271354622,0,1,1,0,1,0,1,0
23,Female,198,113,1,106,301,Medium,3479,28.823589429650035,0,1,0,1,0,0,0,1
46,Female,174,106,2,117,419,Low,2769,35.01123001717532,0,1,0,0,0,0,0,0
53,Female,153,88,1,11,523,Medium,3795,37.5923789995301,0,1,0,0,0,0,1,1
50,Male,162,118,5,98,132,Medium,1992,44.962658131382405,0,1,0,0,0,0,1,1
52,Male,196,106,0,104,967,Medium,3493,27.59266972094961,0,1,0,1,0,0,1,0
56,Other,164,68,0,58,822,Low,2684,25.282569898869724,0,0,0,1,0,0,1,0
34,Male,162,97,5,94,332,Low,3218,36.96082914189909,0,1,0,0,0,0,1,1
35,Female,150,77,4,41,269,Low,3617,34.22222222222222,0,0,0,0,1,0,1,1
58,Female,153,64,3,89,487,Medium,2533,27.339911999658252,0,0,0,0,1,0,1,0
24,Male,172,93,2,89,965,Medium,2663,31.435911303407252,0,1,0,0,0,0,0,0
27,Male,182,98,4,85,866,Medium,1656,29.585798816568044,0,0,0,0,1,0,1,1
21,Other,184,110,2,46,671,High,2809,32.49054820415879,0,1,0,0,0,0,0,0
23,Female,165,103,4,20,799,Low,3457,37.832874196510566,0,0,0,0,1,0,0,1
36,Female,199,52,4,109,198,High,3311,13.130981540870179,0,0,0,0,1,0,1,1
28,Female,177,112,0,87,107,High,2798,35.74962494813112,0,1,0,0,0,0,1,0
32,Other,199,74,3,62,839,Low,1987,18.68639680816141,1,0,1,0,1,1,1,0
57,Female,177,110,0,86,347,Medium,1917,35.111238788343066,0,0,0,0,0,0,1,0
29,Female,175,56,0,47,567,High,3165,18.285714285714285,0,0,0,0,0,0,1,0
34,Female,152,64,3,92,251,Low,2369,27.700831024930746,0,1,1,0,1,0,1,0
50,Female,181,73,4,98,112,Low,2634,22.282592106468055,0,0,0,0,1,0,1,1
26,Female,153,101,4,22,570,Low,2608,43.145798624460674,0,0,0,0,1,0,1,1
28,Other,192,52,2,105,903,Medium,3691,14.105902777777779,0,0,1,0,0,0,0,0
58,Male,151,118,3,93,170,High,2628,51.752116135257225,0,0,0,0,1,0,1,0
33,Male,162,53,5,58,605,High,3038,20.195092211553114,0,0,0,1,0,1,1,1
58,Female,158,60,1,66,581,Medium,2374,24.034609838166958,0,0,0,1,0,0,1,1
21,Other,185,73,2,111,532,High,2340,21.32943754565376,1,0,1,1,0,1,0,0
53,Female,180,116,4,90,641,Medium,1707,35.80246913580247,0,0,0,0,1,0,1,1
39,Male,157,82,2,42,794,High,1520,33.26706965799829,0,1,0,0,0,0,0,0
44,Other,151,61,1,93,195,Medium,2822,26.753212578395683,0,1,0,1,0,0,1,1
59,Female,170,69,0,92,280,Medium,3418,23.87543252595156,0,0,0,1,0,0,1,0
37,Male,195,99,5,33,570,Low,2530,26.035502958579883,0,1,0,1,0,0,1,1
58,Male,150,117,0,46,441,Medium,3656,52.0,0,0,0,0,0,0,1,0
20,Male,185,113,4,17,740,Medium,2043,33.01680058436815,0,0,0,0,1,0,0,1
39,Female,187,111,2,67,613,Low,2973,31.742400411793298,0,1,0,0,0,0,0,0
39,Male,179,61,5,75,867,Medium,2685,19.038107424861895,0,0,0,1,0,0,1,1
33,Male,192,77,0,84,255,Medium,3487,20.887586805555557,0,0,0,1,0,1,1,0
19,Male,174,110,2,66,333,Medium,3971,36.332408508389484,0,1,0,0,0,0,0,0
32,Male,158,58,1,83,486,Low,2961,23.233456176894723,0,0,0,1,0,0,1,1
32,Female,194,67,2,36,379,Low,3825,17.802104368158147,0,0,1,0,0,0,0,0
44,Other,157,100,3,68,363,Low,2037,40.56959714390036,0,1,0,0,1,0,1,0
37,Male,184,91,1,48,469,Medium,1829,26.878544423440452,0,1,0,1,0,0,1,1
33,Other,167,53,2,10,198,High,2877,19.003908350962746,1,0,1,1,0,1,0,0
49,Male,175,90,0,98,881,Medium,3138,29.387755102040817,0,1,0,1,0,0,1,0
44,Female,188,53,1,110,612,Low,3421,14.995473064735176,0,0,0,0,0,0,1,1
37,Male,162,98,4,27,420,Medium,2063,37.34186861758877,0,0,0,0,1,0,1,1
34,Female,191,102,2,23,727,High,2379,27.959759875003428,0,1,1,1,0,0,0,0
41,Male,165,79,5,44,147,Low,3917,29.017447199265384,0,1,0,1,0,0,1,1
29,Female,176,64,5,20,535,High,3170,20.66115702479339,0,0,0,1,0,1,1,1
45,Female,165,78,0,40,413,High,3138,28.650137741046834,0,1,0,1,0,0,1,0
39,Female,178,51,5,44,287,Medium,3609,16.09645246812271,0,0,0,0,0,0,1,1
41,Male,157,95,4,54,389,Low,1746,38.541117286705344,0,0,0,0,1,0,1,1
30,Female,194,96,3,73,439,High,2302,25.507492826017643,0,1,1,0,1,0,1,0
54,Female,186,95,2,88,211,High,2796,27.45982194473349,0,1,0,1,0,0,0,0
57,Male,154,65,4,71,971,Low,3532,27.40765727778715,0,0,0,0,1,0,1,1
43,Male,192,98,4,33,463,Low,3198,26.58420138888889,0,0,0,0,1,0,1,1
38,Female,171,78,1,98,535,Low,3334,26.674874320303687,0,1,0,1,0,0,1,1
28,Other,186,110,4,116,577,Medium,3033,31.795583304428252,0,0,0,0,1,0,1,1
58,Male,185,66,1,86,792,Medium,3760,19.284149013878743,0,0,0,1,0,0,1,1
33,Other,186,92,2,98,453,Low,2791,26.59266967279454,0,1,1,1,0,0,0,0
34,Male,156,88,2,113,939,High,3787,36.160420775805385,0,1,0,0,0,0,0,0
45,Other,180,97,1,15,640,Low,1649,29.93827160493827,0,1,0,0,0,0,1,1
28,Male,164,67,4,47,475,Medium,3797,24.910767400356935,0,0,0,0,1,0,1,1
26,Male,190,116,5,64,919,Medium,3574,32.13296398891967,0,1,0,0,0,0,1,1
24,Female,168,56,5,25,725,Low,2728,19.841269841269845,0,0,0,1,0,1,0,1
22,Male,154,100,5,87,993,High,3383,42.165626581211,0,1,0,0,0,0,0,1
42,Male,162,101,3,18,599,Low,2192,38.48498704465782,0,1,0,0,1,0,1,0
42,Male,185,60,1,48,964,Low,3192,17.531044558071585,0,0,0,0,0,0,1,1
30,Female,191,56,4,57,386,High,2959,15.350456401962665,0,0,0,0,1,0,1,1
30,Female,170,110,1,112,678,Medium,3821,38.062283737024224,0,1,0,0,0,0,1,1
30,Male,173,114,4,68,980,High,2542,38.090146680477126,0,0,0,0,1,0,1,1
41,Female,160,115,1,17,356,Low,3172,44.92187499999999,0,1,0,0,0,0,1,1
38,Male,181,53,3,95,543,Low,2087,16.17777235127133,0,0,1,0,1,0,1,0
58,Male,156,69,4,100,203,High,3056,28.353057199211044,0,0,0,0,1,0,1,1
20,Male,164,91,2,47,953,Medium,2718,33.834027364663896,0,1,0,0,0,0,0,0
44,Other,194,55,4,26,739,Medium,3741,14.613667764905943,0,0,0,0,1,0,1,1
57,Other,176,96,5,52,385,Low,1724,30.991735537190085,0,0,0,0,0,0,1,1
29,Female,196,84,3,116,804,High,3232,21.86588921282799,1,0,1,0,1,1,1,0
20,Male,174,115,4,114,708,Medium,3150,37.98388162240719,0,0,0,0,1,0,0,1
59,Male,161,119,2,63,504,Medium,3159,45.908722657304885,0,0,0,0,0,0,0,0
57,Other,167,108,3,41,656,Medium,2851,38.72494531894295,0,0,0,0,1,0,1,0
51,Female,157,106,4,15,284,High,3266,43.00377297253438,0,0,0,0,1,0,1,1
35,Other,191,56,2,21,821,Low,2256,15.350456401962665,0,0,1,0,0,0,0,0
47,Female,160,91,4,113,756,Low,3192,35.54687499999999,0,0,0,0,1,0,1,1
36,Other,150,82,0,50,901,Low,2994,36.44444444444444,0,1,0,0,0,0,1,0
53,Other,162,64,5,113,982,High,2204,24.38652644413961,0,0,0,1,0,0,1,1
44,Female,195,75,1,22,658,High,3326,19.723865877712033,0,0,0,1,0,0,1,1
38,Female,192,116,3,68,996,Medium,2000,31.46701388888889,0,1,0,0,1,0,1,0
20,Male,198,100,0,75,722,High,1894,25.507601265177023,0,1,0,1,0,0,0,0
24,Male,194,53,1,86,682,High,2788,14.082261664363907,0,0,0,0,0,0,0,1
26,Female,181,97,5,90,321,Medium,1608,29.60837581270413,0,1,0,1,0,0,1,1
29,Other,174,107,2,22,906,Medium,3846,35.34152463997886,0,1,0,0,0,0,0,0
47,Female,153,115,4,78,974,Medium,2526,49.12640437438592,0,0,0,0,1,0,1,1
40,Male,155,52,2,10,304,High,2322,21.64412070759625,1,0,1,1,0,0,0,0
21,Male,154,66,5,34,190,Medium,3036,27.82931354359926,0,1,0,1,0,0,0,1
52,Other,167,74,1,87,938,High,3488,26.533758829646096,0,1,0,1,0,0,1,1
55,Other,184,91,5,36,811,Low,3491,26.878544423440452,0,1,0,1,0,0,1,1
59,Male,159,93,0,22,230,Medium,3558,36.786519520588584,0,0,0,0,0,0,1,0
47,Other,173,106,0,105,228,Low,2918,35.41715393096996,0,1,0,0,0,0,1,0
55,Female,150,59,2,25,564,Medium,3855,26.22222222222222,0,1,0,1,0,0,0,0
50,Male,155,69,5,21,224,Low,3055,28.720083246618103,0,1,0,1,0,0,1,1
54,Female,179,96,1,119,100,Medium,3030,29.961611685028558,0,1,0,0,0,0,1,1
49,Female,180,114,1,34,978,High,3041,35.18518518518518,0,1,0,0,0,0,1,1
58,Male,160,85,0,65,327,High,3423,33.20312499999999,0,0,0,0,0,0,1,0
24,Other,179,108,5,114,326,Medium,1881,33.70681314565713,0,1,0,0,0,0,0,1
18,Other,197,81,4,49,262,Medium,1636,20.87144734468809,0,0,0,0,1,1,0,1
49,Female,155,70,2,111,439,Medium,3340,29.1363163371488,0,1,1,1,0,0,0,0
50,Female,199,74,2,10,599,Medium,1579,18.68639680816141,0,0,1,1,0,0,0,0
36,Other,177,73,2,73,898,Medium,2475,23.301094832264035,1,0,1,1,0,0,0,0
40,Other,163,58,1,99,489,Medium,1612,21.829952199932254,0,0,0,1,0,0,1,1
27,Female,189,100,3,64,979,Low,3617,27.994736989445986,0,1,1,0,1,0,1,0
44,Female,167,82,4,62,951,Medium,2732,29.402273297715947,0,0,0,0,1,0,1,1
58,Male,190,72,2,28,550,Low,2191,19.94459833795014,0,0,0,1,0,0,0,0
29,Female,177,111,3,85,490,High,2596,35.43043186823709,0,1,0,0,1,0,1,0
52,Other,158,70,2,34,105,Medium,2643,28.040378144528116,0,1,0,1,0,0,0,0
27,Female,179,102,3,88,328,High,2659,31.834212415342844,0,1,0,0,1,0,1,0
37,Female,183,81,1,103,317,Medium,2264,24.187046492878256,0,0,0,1,0,0,1,1
49,Male,165,90,0,28,342,Low,2775,33.057851239669425,0,1,0,0,0,0,1,0
53,Female,159,97,2,119,205,High,3014,38.36873541394723,0,1,0,0,0,0,0,0
46,Male,151,79,1,31,485,Low,1617,34.64760317529933,0,1,0,0,0,0,1,1
56,Female,175,56,0,44,607,Low,2318,18.285714285714285,0,0,0,0,0,0,1,0
46,Male,164,102,3,17,425,Low,1894,37.923854848304586,0,1,0,0,1,0,1,0
45,Other,194,105,3,16,826,Low,1556,27.8988202784568,0,1,1,0,1,0,1,0
34,Other,167,114,2,55,877,Low,2881,40.87633116999534,0,1,0,0,0,0,0,0
19,Female,155,64,3,50,278,Medium,3080,26.638917793964616,0,1,1,0,1,0,0,0
22,Male,154,76,4,47,646,Low,2299,32.04587620172036,0,0,0,0,1,0,0,1
43,Male,186,78,2,17,179,High,3114,22.54595907041276,0,0,1,1,0,0,0,0
49,Male,193,92,2,25,229,Low,2296,24.69864962817794,0,0,1,1,0,0,0,0
26,Other,181,51,3,102,701,Medium,2773,15.567290375751655,0,0,1,0,1,0,1,0
49,Male,187,90,5,13,967,High,3863,25.737081414967538,0,1,0,1,0,0,1,1
22,Other,174,60,0,107,483,Medium,1742,19.817677368212443,0,0,0,1,0,1,0,0
57,Male,187,84,2,80,555,Medium,2685,24.021275987303035,0,0,0,1,0,0,0,0
40,Other,174,71,5,19,927,Medium,3870,23.450918219051392,0,0,0,1,0,0,1,1
23,Female,178,102,1,23,740,High,1513,32.19290493624542,0,1,0,0,0,0,0,1
30,Other,180,84,2,118,604,Medium,3203,25.925925925925924,0,1,1,1,0,0,0,0
42,Male,185,61,4,85,843,High,2786,17.82322863403944,0,0,0,0,1,0,1,1
47,Female,194,107,4,28,453,Medium,3138,28.43022637899883,0,0,0,0,1,0,1,1
54,Female,184,81,3,76,602,High,1864,23.92485822306238,0,0,0,0,1,0,1,0
51,Male,192,112,2,26,501,Low,2584,30.381944444444446,0,1,0,0,0,0,0,0
53,Other,166,58,2,33,385,Medium,2248,21.04804761213529,0,0,0,1,0,0,0,0
36,Male,196,86,2,105,709,Low,1986,22.38650562265723,1,0,1,1,0,0,0,0
28,Female,162,81,0,33,221,Low,3010,30.864197530864192,0,1,0,0,0,0,1,0
35,Other,190,89,1,86,311,Medium,2633,24.653739612188367,0,0,0,1,0,0,1,1
58,Male,158,95,1,48,954,Low,2760,38.05479891043102,0,0,0,0,0,0,1,1
30,Male,196,57,1,59,431,Low,1681,14.83756768013328,0,0,0,0,0,0,1,1
19,Female,180,90,3,98,364,Medium,1936,27.777777777777775,0,1,1,0,1,0,0,0
43,Female,170,62,0,21,762,Medium,2297,21.453287197231838,0,0,0,1,0,0,1,0
27,Female,170,89,2,58,680,Medium,2702,30.795847750865054,0,1,0,0,0,0,0,0
25,Other,168,74,4,31,470,Medium,3726,26.218820861678008,0,0,0,0,1,0,1,1
39,Female,182,88,1,79,908,Medium,2455,26.56683975365294,0,1,0,1,0,0,1,1
51,Other,154,64,2,19,398,Medium,2132,26.986001011975038,0,1,0,1,0,0,0,0
38,Other,196,98,4,14,647,Low,3624,25.510204081632654,0,0,0,0,1,0,1,1
51,Female,185,52,4,38,524,High,2905,15.193571950328705,0,0,0,0,1,0,1,1
23,Other,183,114,5,84,253,Medium,3117,34.04102839738421,0,1,0,0,0,0,0,1
38,Female,196,88,4,36,482,Medium,3322,22.907122032486466,0,0,0,0,1,0,1,1
18,Female,170,89,3,10,559,Low,2909,30.795847750865054,0,1,0,0,1,0,0,0
59,Male,163,106,4,66,571,Medium,3610,39.89611953780722,0,0,0,0,1,0,1,1
50,Other,170,76,4,10,547,Low,3459,26.29757785467128,0,0,0,0,1,0,1,1
21,Male,192,67,5,98,925,High,3692,18.174913194444446,0,0,0,0,0,0,0,1
40,Female,155,112,4,43,362,High,2902,46.618106139438076,0,0,0,0,1,0,1,1
56,Other,165,56,4,23,679,Low,2825,20.569329660238754,0,0,0,0,1,0,1,1
48,Other,176,95,2,84,261,Medium,1979,30.668904958677686,0,1,0,0,0,0,0,0
59,Female,177,69,5,74,591,High,3757,22.024322512687924,0,0,0,1,0,0,1,1
50,Female,188,114,5,86,382,Medium,3477,32.25441376188321,0,1,0,0,0,0,1,1
38,Male,167,102,1,95,133,Low,3476,36.57355946789057,0,1,0,0,0,0,1,1
19,Male,182,111,0,74,806,Low,3407,33.510445598357684,0,1,0,0,0,0,0,0
56,Other,159,56,4,105,117,Low,3363,22.151022507021082,0,0,0,0,1,0,1,1
46,Other,195,57,4,54,511,Medium,3807,14.990138067061144,0,0,0,0,1,0,1,1
43,Male,162,60,2,56,594,High,2208,22.86236854138088,0,0,1,1,0,0,0,0
37,Male,156,82,4,15,283,Low,3240,33.694937541091385,0,0,0,0,1,0,1,1
32,Male,185,64,4,26,490,Medium,1742,18.699780861943022,0,0,0,0,1,1,1,1
54,Male,178,109,3,115,271,High,3987,34.40222194167403,0,1,0,0,1,0,1,0
37,Other,178,88,1,101,429,Medium,2841,27.77427092538821,0,1,0,1,0,0,1,1
42,Other,174,103,0,88,214,Medium,1651,34.020346148764695,0,1,0,0,0,0,1,0
41,Female,153,117,4,93,510,High,2868,49.98077662437524,0,0,0,0,1,0,1,1
30,Male,154,112,3,49,228,Medium,3568,47.22550177095632,0,1,0,0,1,0,1,0
55,Male,166,76,5,41,472,Low,1726,27.58020031934969,0,1,0,1,0,0,1,1
49,Other,176,61,0,115,592,Low,2843,19.692665289256198,0,0,0,1,0,0,1,0
18,Male,196,101,3,80,636,Low,3780,26.29112869637651,0,1,1,0,1,0,0,0
34,Other,174,98,2,53,565,High,2486,32.368873034747,0,1,0,0,0,0,0,0
20,Male,164,97,4,79,379,Medium,2292,36.06484235574064,0,0,0,0,1,0,0,1
35,Male,194,100,0,92,411,Low,2329,26.570305027101714,0,1,0,1,0,0,1,0
28,Other,170,73,3,111,743,High,1922,25.25951557093426,0,1,1,0,1,0,1,0
56,Other,162,53,0,47,960,High,3177,20.195092211553114,0,0,0,1,0,0,1,0
18,Male,168,78,3,98,895,High,1878,27.636054421768712,0,1,1,0,1,0,0,0
57,Female,162,75,3,90,966,Medium,3015,28.577960676726104,0,0,0,0,1,0,1,0
29,Other,165,102,4,45,399,Medium,1854,37.46556473829202,0,0,0,0,1,0,1,1
59,Male,152,92,4,49,944,Low,1936,39.81994459833795,0,0,0,0,1,0,1,1
27,Other,193,82,2,93,260,Low,3467,22.014013799028163,1,0,1,1,0,1,0,0
55,Female,190,63,3,40,369,Low,3228,17.451523545706372,0,0,0,0,1,0,1,0
42,Female,199,80,4,115,730,High,2504,20.201510062877198,0,0,0,0,1,0,1,1
29,Male,197,74,2,59,102,High,2710,19.067742018603933,1,0,1,1,0,1,0,0
30,Other,162,66,4,102,518,High,3900,25.14860539551897,0,0,0,0,1,0,1,1
36,Male,166,87,4,24,930,Medium,3887,31.572071418202935,0,0,0,0,1,0,1,1
44,Other,154,78,1,97,784,Medium,2470,32.889188733344575,0,1,0,0,0,0,1,1
29,Female,192,112,1,38,468,Low,2315,30.381944444444446,0,1,0,0,0,0,1,1
27,Other,153,71,5,40,840,Medium,2067,30.33021487462087,0,1,0,0,0,0,1,1
23,Female,187,110,0,36,536,Low,3336,31.45643284051588,0,1,0,0,0,0,0,0
43,Other,174,103,1,106,823,High,3968,34.020346148764695,0,1,0,0,0,0,1,1
42,Other,188,102,5,89,980,Medium,1590,28.85921231326392,0,1,0,1,0,0,1,1
34,Other,187,61,0,103,461,High,2072,17.444021847922443,0,0,0,0,0,0,1,0
51,Male,172,71,0,19,428,Medium,2201,23.99945916711736,0,0,0,1,0,0,1,0
56,Male,166,64,5,80,153,High,1730,23.225431847873423,0,0,0,1,0,0,1,1
58,Other,166,79,4,14,729,Medium,2709,28.668892437218755,0,0,0,0,1,0,1,1
22,Male,165,109,4,65,690,High,2623,40.03673094582186,0,0,0,0,1,0,0,1
30,Female,156,68,5,13,924,Low,3597,27.94214332675871,0,1,0,1,0,0,1,1
23,Female,154,105,2,63,997,High,1899,44.27390791027155,0,1,0,0,0,0,0,0
45,Male,158,106,2,50,164,Medium,2101,42.46114404742829,0,1,0,0,0,0,0,0
50,Other,166,68,3,22,119,Medium,3533,24.677021338365513,0,0,1,0,1,0,1,0
25,Other,173,117,2,74,718,Low,2423,39.09251896154232,0,1,0,0,0,0,0,0
31,Male,166,90,2,118,680,Medium,1526,32.660763536072004,0,1,0,0,0,0,0,0
46,Other,177,105,1,118,895,Low,2250,33.51527338887293,0,1,0,0,0,0,1,1
58,Male,182,95,3,31,595,High,2248,28.680111097693512,0,0,0,0,1,0,1,0
38,Female,152,71,2,68,899,Low,3822,30.730609418282548,0,1,0,0,0,0,0,0
48,Other,151,66,4,73,990,High,2724,28.946098855313362,0,0,0,0,1,0,1,1
29,Other,169,65,3,59,277,Medium,2234,22.758306781975424,1,0,1,0,1,1,1,0
42,Male,160,104,5,56,770,High,3837,40.62499999999999,0,1,0,0,0,0,1,1
31,Male,188,74,4,102,511,Low,3082,20.937075599818925,0,0,0,0,1,1,1,1
24,Other,160,53,5,77,413,Medium,3652,20.703124999999996,0,0,0,1,0,1,0,1
24,Male,188,74,0,83,340,Medium,3989,20.937075599818925,0,0,0,1,0,1,0,0
40,Male,186,83,1,12,587,Medium,1846,23.991212856977683,0,0,0,1,0,0,1,1
53,Female,157,106,2,41,886,Low,3977,43.00377297253438,0,1,0,0,0,0,0,0
31,Male,173,110,4,75,134,Medium,3458,36.753650305723546,0,0,0,0,1,0,1,1
29,Male,187,53,1,42,189,High,1559,15.156281277703107,0,0,0,0,0,0,1,1
27,Male,177,113,0,119,679,Medium,2969,36.06881802802515,0,1,0,0,0,0,1,0
40,Female,196,72,3,57,304,High,2598,18.74219075385256,1,0,1,0,1,0,1,0
57,Female,194,116,0,33,586,High,1655,30.821553831437985,0,0,0,0,0,0,1,0
20,Male,170,83,4,74,215,Low,2781,28.719723183391007,0,0,0,0,1,0,0,1
29,Male,190,56,4,38,897,Low,2101,15.51246537396122,0,0,0,0,1,0,1,1
44,Female,156,119,3,59,459,Medium,3284,48.89875082182774,0,1,0,0,1,0,1,0
32,Other,175,119,0,22,150,Low,2377,38.857142857142854,0,1,0,0,0,0,1,0
45,Male,183,106,1,23,807,High,1586,31.652184299322162,0,1,0,0,0,0,1,1
52,Female,177,100,2,91,370,Low,3001,31.91930798940279,0,1,0,0,0,0,0,0
50,Male,199,99,5,64,150,Medium,1928,24.999368702810536,0,0,0,1,0,0,1,1
18,Female,183,79,3,39,100,Medium,2243,23.589835468362743,1,0,1,0,1,1,0,0
25,Female,156,75,2,52,718,Medium,2033,30.818540433925047,0,1,0,0,0,0,0,0
29,Male,154,100,1,18,821,Medium,2207,42.165626581211,0,1,0,0,0,0,1,1
43,Female,192,64,5,113,358,Medium,3987,17.36111111111111,0,0,0,0,0,0,1,1
26,Female,172,58,4,103,785,Medium,2942,19.60519199567334,0,0,0,0,1,1,1,1
19,Other,152,62,4,41,288,Medium,1617,26.83518005540166,0,0,0,0,1,0,0,1
31,Female,181,62,1,101,593,High,1590,18.924941241109856,0,0,0,1,0,0,1,1
38,Male,182,100,4,41,434,High,2257,30.189590629151066,0,0,0,0,1,0,1,1
28,Male,176,54,1,28,490,Low,3978,17.43285123966942,0,0,0,0,0,0,1,1
58,Other,170,115,5,81,629,Low,2483,39.7923875432526,0,0,0,0,0,0,1,1
41,Male,167,86,2,65,728,High,2874,30.83653053175087,0,1,0,0,0,0,0,0
38,Other,155,77,4,99,937,Medium,2670,32.04994797086368,0,0,0,0,1,0,1,1
35,Male,161,119,2,68,701,Medium,2721,45.908722657304885,0,1,0,0,0,0,0,0
52,Other,183,107,5,29,868,Medium,1618,31.950789811579916,0,1,0,0,0,0,1,1
